step,ps0,ps1,ps2,ps3,ps4,ps5,ps6,ps7,
776,1017.0,386.0,1376.0,0.0,0.0,2407.0,371.0,1898.0,
777,1753.0,394.0,1350.0,0.0,0.0,2392.0,295.0,1434.0,
778,2532.0,393.0,1326.0,0.0,0.0,2360.0,386.0,1883.0,
779,2648.0,458.0,1354.0,0.0,0.0,2368.0,386.0,2002.0,
780,1814.0,392.0,1356.0,0.0,0.0,2370.0,395.0,2955.0,
781,1870.0,398.0,1353.0,0.0,0.0,2395.0,390.0,1972.0,
782,1068.0,316.0,1344.0,0.0,0.0,2396.0,402.0,1983.0,
783,1817.0,395.0,1352.0,0.0,0.0,2381.0,397.0,890.0,
784,1893.0,406.0,1354.0,0.0,0.0,2390.0,404.0,2018.0,
785,2758.0,439.0,1352.0,0.0,0.0,2382.0,435.0,2185.0,
786,1919.0,399.0,1330.0,0.0,0.0,2442.0,423.0,2116.0,
787,1984.0,404.0,1352.0,0.0,0.0,2392.0,427.0,2208.0,
788,2061.0,402.0,1358.0,0.0,0.0,2422.0,446.0,2194.0,
789,1140.0,475.0,1380.0,0.0,0.0,2366.0,487.0,3036.0,
790,2025.0,406.0,1348.0,0.0,0.0,2414.0,431.0,2197.0,
791,2090.0,412.0,1352.0,0.0,0.0,2365.0,430.0,2361.0,
792,2053.0,343.0,1302.0,0.0,0.0,2358.0,363.0,2314.0,
793,1984.0,407.0,1303.0,0.0,0.0,2367.0,420.0,2064.0,
794,2662.0,387.0,1350.0,0.0,0.0,2355.0,369.0,1578.0,
795,1688.0,373.0,1366.0,0.0,0.0,2274.0,400.0,1831.0,
796,1783.0,382.0,1318.0,0.0,0.0,2138.0,325.0,1892.0,
797,1104.0,378.0,1299.0,0.0,0.0,1984.0,294.0,1907.0,
798,1691.0,371.0,1314.0,0.0,0.0,1848.0,159.0,1838.0,
799,1948.0,372.0,1331.0,0.0,0.0,1748.0,254.0,1856.0,
800,2533.0,398.0,1344.0,0.0,0.0,1754.0,243.0,1872.0,
801,1750.0,360.0,1352.0,0.0,0.0,1746.0,242.0,2820.0,
802,1737.0,414.0,1338.0,0.0,0.0,1878.0,265.0,1910.0,
803,1811.0,425.0,1329.0,0.0,0.0,2092.0,296.0,1818.0,
804,2229.0,446.0,1355.0,0.0,0.0,2027.0,330.0,1847.0,
805,1779.0,383.0,1349.0,0.0,0.0,2044.0,302.0,1849.0,
806,1740.0,376.0,1355.0,0.0,0.0,2048.0,285.0,1815.0,
807,1528.0,287.0,1370.0,0.0,0.0,2044.0,195.0,1705.0,
808,1452.0,372.0,1399.0,0.0,0.0,1997.0,241.0,1460.0,
809,1364.0,344.0,1365.0,0.0,0.0,2060.0,233.0,1303.0,
810,338.0,406.0,1378.0,0.0,0.0,2092.0,247.0,1622.0,
811,1181.0,320.0,1346.0,0.0,0.0,2146.0,182.0,1095.0,
812,1067.0,307.0,1361.0,0.0,0.0,2081.0,174.0,1435.0,
813,1015.0,185.0,1372.0,0.0,0.0,2089.0,161.0,955.0,
814,927.0,301.0,1375.0,0.0,0.0,2106.0,153.0,871.0,
815,1808.0,281.0,1368.0,0.0,0.0,2110.0,123.0,0.0,
816,800.0,275.0,1453.0,0.0,0.0,2238.0,213.0,757.0,
817,837.0,267.0,1386.0,0.0,0.0,2207.0,127.0,704.0,
818,167.0,262.0,1385.0,0.0,0.0,2180.0,110.0,736.0,
819,673.0,256.0,1340.0,0.0,0.0,2229.0,0.0,729.0,
820,701.0,248.0,1380.0,0.0,0.0,2209.0,91.0,576.0,
821,1065.0,238.0,1384.0,0.0,0.0,2252.0,86.0,626.0,
822,0.0,141.0,1410.0,0.0,0.0,2255.0,81.0,568.0,
823,544.0,226.0,1400.0,0.0,0.0,2352.0,73.0,0.0,
824,565.0,238.0,1383.0,0.0,0.0,2319.0,66.0,452.0,
825,1428.0,284.0,1404.0,0.0,0.0,2348.0,116.0,468.0,
826,472.0,208.0,1398.0,0.0,0.0,2335.0,58.0,385.0,
827,501.0,203.0,1365.0,0.0,0.0,2331.0,67.0,454.0,
828,0.0,136.0,1385.0,0.0,0.0,2349.0,51.0,436.0,
829,448.0,194.0,1387.0,0.0,0.0,2356.0,45.0,367.0,
830,403.0,179.0,1367.0,0.0,0.0,2454.0,0.0,334.0,
831,436.0,264.0,1358.0,0.0,0.0,2417.0,30.0,299.0,
832,434.0,175.0,1335.0,0.0,0.0,2391.0,32.0,297.0,
833,392.0,166.0,1329.0,0.0,0.0,2470.0,44.0,1292.0,
834,352.0,54.0,1401.0,0.0,0.0,2437.0,45.0,392.0,
835,370.0,168.0,1413.0,0.0,0.0,2482.0,32.0,270.0,
836,369.0,174.0,1413.0,0.0,0.0,2499.0,32.0,0.0,
837,333.0,173.0,1424.0,0.0,0.0,2465.0,80.0,0.0,
838,878.0,167.0,1431.0,0.0,0.0,2569.0,25.0,296.0,
839,303.0,177.0,1408.0,0.0,0.0,2569.0,26.0,226.0,
840,316.0,158.0,1368.0,0.0,0.0,2542.0,0.0,877.0,
841,0.0,154.0,1422.0,0.0,0.0,2629.0,20.0,213.0,
842,204.0,115.0,1427.0,0.0,0.0,2586.0,30.0,241.0,
843,324.0,152.0,1413.0,0.0,0.0,2616.0,13.0,0.0,
844,291.0,232.0,1414.0,0.0,0.0,2648.0,14.0,210.0,
845,376.0,205.0,1426.0,0.0,0.0,2703.0,115.0,215.0,
846,291.0,146.0,1380.0,0.0,0.0,2622.0,28.0,186.0,
847,251.0,138.0,1418.0,0.0,0.0,2693.0,29.0,168.0,
848,143.0,51.0,1386.0,0.0,0.0,2666.0,0.0,149.0,
849,262.0,133.0,1414.0,0.0,0.0,2751.0,31.0,159.0,
850,211.0,130.0,1445.0,0.0,0.0,2723.0,46.0,170.0,
851,0.0,222.0,1438.0,0.0,0.0,2805.0,88.0,454.0,
852,242.0,133.0,1411.0,0.0,0.0,2792.0,17.0,154.0,
853,233.0,129.0,1418.0,0.0,0.0,2813.0,26.0,207.0,
854,200.0,130.0,1413.0,0.0,0.0,2823.0,12.0,606.0,
855,205.0,22.0,1429.0,0.0,0.0,2795.0,52.0,535.0,
856,191.0,124.0,1428.0,0.0,0.0,2894.0,30.0,124.0,
857,166.0,125.0,1372.0,0.0,0.0,2880.0,43.0,149.0,
858,215.0,125.0,1410.0,0.0,0.0,2916.0,25.0,0.0,
859,703.0,126.0,1411.0,0.0,0.0,2947.0,23.0,143.0,
860,243.0,152.0,1403.0,0.0,0.0,2968.0,32.0,129.0,
861,176.0,119.0,1396.0,0.0,0.0,2989.0,0.0,507.0,
862,0.0,117.0,1414.0,0.0,0.0,2958.0,31.0,98.0,
863,18.0,38.0,1399.0,0.0,0.0,2984.0,30.0,89.0,
864,161.0,123.0,1395.0,0.0,0.0,2976.0,30.0,0.0,
865,145.0,191.0,1403.0,0.0,0.0,3035.0,28.0,89.0,
866,326.0,194.0,1413.0,0.0,0.0,3051.0,123.0,104.0,
867,155.0,110.0,1381.0,0.0,0.0,3046.0,28.0,85.0,
868,147.0,116.0,1378.0,0.0,0.0,3095.0,38.0,84.0,
869,65.0,28.0,1344.0,0.0,0.0,3094.0,0.0,96.0,
870,0.0,114.0,1360.0,0.0,0.0,3127.0,60.0,179.0,
871,155.0,116.0,1321.0,0.0,0.0,3124.0,64.0,74.0,
872,0.0,191.0,1367.0,0.0,0.0,3197.0,116.0,242.0,
873,134.0,114.0,1309.0,0.0,0.0,3210.0,40.0,88.0,
874,139.0,110.0,1280.0,0.0,0.0,3222.0,55.0,70.0,
875,138.0,101.0,1275.0,0.0,0.0,3236.0,39.0,331.0,
876,147.0,0.0,1265.0,0.0,0.0,3214.0,102.0,377.0,
877,145.0,111.0,1232.0,0.0,0.0,3291.0,48.0,61.0,
878,69.0,105.0,1136.0,0.0,0.0,3325.0,46.0,50.0,
879,138.0,107.0,1141.0,0.0,0.0,3365.0,14.0,0.0,
880,476.0,103.0,1113.0,0.0,0.0,3380.0,63.0,64.0,
881,178.0,144.0,1086.0,0.0,0.0,3418.0,77.0,65.0,
882,113.0,99.0,1038.0,0.0,0.0,3376.0,0.0,339.0,
883,0.0,103.0,1019.0,0.0,0.0,3405.0,75.0,57.0,
884,0.0,14.0,936.0,0.0,0.0,3427.0,68.0,39.0,
885,98.0,98.0,883.0,0.0,0.0,3462.0,81.0,0.0,
886,115.0,115.0,825.0,0.0,0.0,3492.0,86.0,46.0,
887,371.0,159.0,777.0,0.0,0.0,3508.0,160.0,52.0,
888,110.0,93.0,710.0,0.0,0.0,3467.0,85.0,43.0,
889,111.0,96.0,655.0,0.0,0.0,3527.0,93.0,39.0,
890,0.0,30.0,587.0,0.0,0.0,3537.0,62.0,53.0,
891,94.0,97.0,539.0,0.0,0.0,3579.0,91.0,38.0,
892,107.0,93.0,458.0,0.0,0.0,3576.0,84.0,37.0,
893,94.0,161.0,411.0,0.0,0.0,3571.0,92.0,27.0,
894,90.0,92.0,375.0,0.0,0.0,3589.0,104.0,38.0,
895,100.0,93.0,337.0,0.0,0.0,3609.0,105.0,329.0,
896,93.0,0.0,300.0,0.0,0.0,3573.0,98.0,53.0,
897,106.0,11.0,264.0,0.0,0.0,3565.0,179.0,206.0,
898,86.0,85.0,228.0,0.0,0.0,3618.0,113.0,29.0,
899,0.0,89.0,198.0,0.0,0.0,3620.0,110.0,31.0,
900,82.0,93.0,165.0,0.0,0.0,3573.0,0.0,21.0,
901,142.0,91.0,153.0,0.0,0.0,3616.0,116.0,23.0,
902,286.0,145.0,163.0,0.0,0.0,3602.0,106.0,20.0,
903,89.0,86.0,126.0,0.0,0.0,3574.0,124.0,236.0,
904,87.0,91.0,116.0,0.0,0.0,3551.0,133.0,20.0,
905,0.0,59.0,103.0,0.0,0.0,3476.0,126.0,24.0,
906,93.0,88.0,86.0,0.0,0.0,3413.0,119.0,0.0,
907,75.0,84.0,73.0,0.0,0.0,3267.0,118.0,23.0,
908,282.0,98.0,65.0,0.0,0.0,3046.0,131.0,16.0,
909,76.0,77.0,61.0,0.0,0.0,2711.0,148.0,36.0,
910,75.0,77.0,58.0,0.0,0.0,2456.0,241.0,24.0,
911,0.0,87.0,46.0,0.0,0.0,2276.0,144.0,107.0,
912,80.0,82.0,38.0,0.0,0.0,2113.0,140.0,21.0,
913,74.0,78.0,0.0,0.0,0.0,1485.0,147.0,28.0,
914,78.0,77.0,28.0,0.0,0.0,1235.0,155.0,152.0,
915,78.0,0.0,23.0,0.0,0.0,1017.0,144.0,15.0,
916,70.0,73.0,1.0,0.0,0.0,932.0,149.0,17.0,
917,199.0,69.0,17.0,0.0,0.0,815.0,162.0,0.0,
918,67.0,71.0,24.0,0.0,0.0,718.0,226.0,0.0,
919,106.0,61.0,17.0,0.0,0.0,638.0,166.0,12.0,
920,64.0,67.0,8.0,0.0,0.0,584.0,181.0,20.0,
921,66.0,58.0,4.0,0.0,0.0,458.0,73.0,66.0,
922,0.0,47.0,6.0,0.0,0.0,418.0,188.0,15.0,
923,58.0,29.0,2.0,0.0,0.0,356.0,186.0,10.0,
924,62.0,37.0,0.0,0.0,0.0,268.0,196.0,0.0,
925,68.0,95.0,0.0,0.0,0.0,265.0,180.0,15.0,
926,78.0,33.0,0.0,0.0,0.0,237.0,237.0,17.0,
927,64.0,5.0,0.0,0.0,0.0,213.0,189.0,0.0,
928,65.0,0.0,28.0,0.0,0.0,180.0,186.0,15.0,
929,57.0,0.0,0.0,0.0,0.0,132.0,276.0,11.0,
930,0.0,0.0,0.0,0.0,0.0,40.0,233.0,59.0,
931,58.0,0.0,0.0,0.0,0.0,79.0,213.0,12.0,
932,63.0,0.0,0.0,0.0,0.0,95.0,143.0,10.0,
933,64.0,0.0,0.0,0.0,0.0,88.0,148.0,0.0,
934,57.0,0.0,0.0,0.0,0.0,69.0,199.0,9.0,
935,82.0,0.0,0.0,0.0,0.0,45.0,208.0,52.0,
936,63.0,0.0,0.0,0.0,0.0,54.0,285.0,130.0,
937,55.0,0.0,0.0,0.0,0.0,47.0,220.0,13.0,
938,0.0,0.0,0.0,0.0,0.0,33.0,219.0,3.0,
939,68.0,0.0,0.0,0.0,0.0,59.0,156.0,0.0,
940,137.0,0.0,0.0,0.0,0.0,20.0,221.0,11.0,
941,188.0,0.0,0.0,0.0,0.0,4.0,220.0,11.0,
942,58.0,0.0,0.0,0.0,0.0,0.0,212.0,128.0,
943,49.0,0.0,0.0,0.0,0.0,29.0,204.0,1.0,
944,0.0,0.0,0.0,0.0,0.0,0.0,199.0,5.0,
945,56.0,0.0,0.0,0.0,0.0,8.0,198.0,0.0,
946,52.0,0.0,0.0,0.0,0.0,8.0,190.0,14.0,
947,177.0,0.0,0.0,0.0,0.0,0.0,161.0,7.0,
948,55.0,0.0,0.0,0.0,0.0,10.0,150.0,10.0,
949,53.0,0.0,0.0,0.0,0.0,0.0,183.0,2.0,
950,0.0,0.0,0.0,0.0,0.0,0.0,118.0,107.0,
951,54.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,
952,50.0,0.0,0.0,0.0,0.0,17.0,35.0,4.0,
953,49.0,0.0,0.0,0.0,0.0,0.0,15.0,128.0,
954,46.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,
955,44.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,
956,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
957,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
958,173.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,
959,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
960,43.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,
961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
963,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
964,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
965,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
966,92.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,
967,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
968,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,
970,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
971,36.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,
972,32.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,
973,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
974,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
975,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
976,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
977,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
978,25.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,
979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
981,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
982,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
983,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
984,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
985,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
986,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
988,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
989,19.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,
990,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
991,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
992,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
993,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
994,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
995,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
996,14.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,
997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
999,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1000,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1001,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1003,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1004,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1005,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1006,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1007,10.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,
1008,8.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,
1009,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1011,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1012,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1013,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1014,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,
1015,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1017,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1018,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1019,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1021,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1022,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1023,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1025,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1027,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1029,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1031,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1032,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1034,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1036,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1045,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1046,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1064,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1080,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1081,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1087,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1093,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1113,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1120,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1132,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
